-4.687500e+00 -4.687500e+00 4.249138e-62 4.249138e-62
-4.375000e+00 -4.687500e+00 1.347940e-60 1.347940e-60
-4.062500e+00 -4.687500e+00 3.517360e-59 3.517360e-59
-3.750000e+00 -4.687500e+00 7.549882e-58 7.549882e-58
-3.437500e+00 -4.687500e+00 1.333031e-56 1.333031e-56
-3.125000e+00 -4.687500e+00 1.936054e-55 1.936054e-55
-2.812500e+00 -4.687500e+00 2.312977e-54 2.312977e-54
-2.500000e+00 -4.687500e+00 2.273014e-53 2.273014e-53
-2.187500e+00 -4.687500e+00 1.837425e-52 1.837425e-52
-1.875000e+00 -4.687500e+00 1.221783e-51 1.221783e-51
-1.562500e+00 -4.687500e+00 6.682753e-51 6.682753e-51
-1.250000e+00 -4.687500e+00 3.006724e-50 3.006724e-50
-9.375000e-01 -4.687500e+00 1.112778e-49 1.112778e-49
-6.250000e-01 -4.687500e+00 3.387666e-49 3.387666e-49
-3.125000e-01 -4.687500e+00 8.483388e-49 8.483388e-49
0.000000e+00 -4.687500e+00 1.747491e-48 1.747491e-48
3.125000e-01 -4.687500e+00 2.960993e-48 2.960993e-48
6.250000e-01 -4.687500e+00 4.127022e-48 4.127022e-48
9.375000e-01 -4.687500e+00 4.731654e-48 4.731654e-48
1.250000e+00 -4.687500e+00 4.462375e-48 4.462375e-48
1.562500e+00 -4.687500e+00 3.461752e-48 3.461752e-48
1.875000e+00 -4.687500e+00 2.209036e-48 2.209036e-48
2.187500e+00 -4.687500e+00 1.159542e-48 1.159542e-48
2.500000e+00 -4.687500e+00 5.006646e-49 5.006646e-49
2.812500e+00 -4.687500e+00 1.778215e-49 1.778215e-49
3.125000e+00 -4.687500e+00 5.195154e-50 5.195154e-50
3.437500e+00 -4.687500e+00 1.248503e-50 1.248503e-50
3.750000e+00 -4.687500e+00 2.468070e-51 2.468070e-51
4.062500e+00 -4.687500e+00 4.013305e-52 4.013305e-52
4.375000e+00 -4.687500e+00 5.368140e-53 5.368140e-53
4.687500e+00 -4.687500e+00 5.906393e-54 5.906393e-54
5.000000e+00 -4.687500e+00 5.345616e-55 5.345616e-55

-4.687500e+00 -4.375000e+00 1.347940e-60 1.347940e-60
-4.375000e+00 -4.375000e+00 4.276023e-59 4.276023e-59
-4.062500e+00 -4.375000e+00 1.115800e-57 1.115800e-57
-3.750000e+00 -4.375000e+00 2.395024e-56 2.395024e-56
-3.437500e+00 -4.375000e+00 4.228730e-55 4.228730e-55
-3.125000e+00 -4.375000e+00 6.141677e-54 6.141677e-54
-2.812500e+00 -4.375000e+00 7.337378e-53 7.337378e-53
-2.500000e+00 -4.375000e+00 7.210604e-52 7.210604e-52
-2.187500e+00 -4.375000e+00 5.828801e-51 5.828801e-51
-1.875000e+00 -4.375000e+00 3.875821e-50 3.875821e-50
-1.562500e+00 -4.375000e+00 2.119947e-49 2.119947e-49
-1.250000e+00 -4.375000e+00 9.538130e-49 9.538130e-49
-9.375000e-01 -4.375000e+00 3.530029e-48 3.530029e-48
-6.250000e-01 -4.375000e+00 1.074658e-47 1.074658e-47
-3.125000e-01 -4.375000e+00 2.691156e-47 2.691156e-47
0.000000e+00 -4.375000e+00 5.543506e-47 5.543506e-47
3.125000e-01 -4.375000e+00 9.393059e-47 9.393059e-47
