-4.687500e+00 -4.687500e+00 1.146259e-39 1.140145e-39
-4.375000e+00 -4.687500e+00 1.639375e-38 1.635162e-38
-4.062500e+00 -4.687500e+00 1.251641e-37 1.248999e-37
-3.750000e+00 -4.687500e+00 6.488247e-37 6.474946e-37
-3.437500e+00 -4.687500e+00 3.265250e-36 3.257212e-36
-3.125000e+00 -4.687500e+00 1.424311e-35 1.420793e-35
-2.812500e+00 -4.687500e+00 4.503495e-35 4.492826e-35
-2.500000e+00 -4.687500e+00 1.123220e-34 1.120700e-34
-2.187500e+00 -4.687500e+00 2.445317e-34 2.440120e-34
-1.875000e+00 -4.687500e+00 4.673246e-34 4.663607e-34
-1.562500e+00 -4.687500e+00 7.720544e-34 7.704656e-34
-1.250000e+00 -4.687500e+00 1.136859e-33 1.134500e-33
-9.375000e-01 -4.687500e+00 1.560760e-33 1.557484e-33
-6.250000e-01 -4.687500e+00 2.048788e-33 2.044458e-33
-3.125000e-01 -4.687500e+00 2.578840e-33 2.573365e-33
0.000000e+00 -4.687500e+00 3.109336e-33 3.102720e-33
3.125000e-01 -4.687500e+00 3.582627e-33 3.574999e-33
6.250000e-01 -4.687500e+00 3.904899e-33 3.896582e-33
9.375000e-01 -4.687500e+00 3.943453e-33 3.935054e-33
1.250000e+00 -4.687500e+00 3.572839e-33 3.565219e-33
1.562500e+00 -4.687500e+00 2.788432e-33 2.782467e-33
1.875000e+00 -4.687500e+00 1.794772e-33 1.790913e-33
2.187500e+00 -4.687500e+00 9.110476e-34 9.090718e-34
2.500000e+00 -4.687500e+00 3.490001e-34 3.482319e-34
2.812500e+00 -4.687500e+00 9.700271e-35 9.678531e-35
3.125000e+00 -4.687500e+00 1.869020e-35 1.864673e-35
3.437500e+00 -4.687500e+00 2.392208e-36 2.386406e-36
3.750000e+00 -4.687500e+00 2.024228e-37 2.019191e-37
4.062500e+00 -4.687500e+00 1.087696e-38 1.085059e-38
4.375000e+00 -4.687500e+00 2.262886e-40 2.242421e-40
4.687500e+00 -4.687500e+00 3.116551e-41 3.118892e-41
5.000000e+00 -4.687500e+00 9.013170e-41 9.067880e-41

-4.687500e+00 -4.375000e+00 1.639375e-38 1.637661e-38
-4.375000e+00 -4.375000e+00 2.344627e-37 2.346078e-37
-4.062500e+00 -4.375000e+00 1.790092e-36 1.790698e-36
-3.750000e+00 -4.375000e+00 9.279463e-36 9.279236e-36
-3.437500e+00 -4.375000e+00 4.669946e-35 4.668057e-35
-3.125000e+00 -4.375000e+00 2.037043e-34 2.036254e-34
-2.812500e+00 -4.375000e+00 6.440880e-34 6.438589e-34
-2.500000e+00 -4.375000e+00 1.606424e-33 1.605897e-33
-2.187500e+00 -4.375000e+00 3.497282e-33 3.496265e-33
-1.875000e+00 -4.375000e+00 6.683656e-33 6.681886e-33
-1.562500e+00 -4.375000e+00 1.104189e-32 1.103902e-32
-1.250000e+00 -4.375000e+00 1.625932e-32 1.625503e-32
-9.375000e-01 -4.375000e+00 2.232193e-32 2.231591e-32
-6.250000e-01 -4.375000e+00 2.930168e-32 2.929366e-32
-3.125000e-01 -4.375000e+00 3.688246e-32 3.687220e-32
0.000000e+00 -4.375000e+00 4.446958e-32 4.445704e-32
3.125000e-01 -4.375000e+00 5.123857e-32 5.122403e-32
6.250000e-01 -4.375000e+00 5.584769e-32 5.583184e-32
9.375000e-01 -4.375000e+00 5.639909e-32 5.638319e-32
1.250000e+00 -4.375000e+00 5.109859e-32 5.108432e-32
1.562500e+00 -4.375000e+00 3.988004e-32 3.986893e-32
1.875000e+00 -4.375000e+00 2.566876e-32 2.566152e-32
2.187500e+00 -4.375000e+00 1.302976e-32 1.302593e-32
2.500000e+00 -4.375000e+00 4.991385e-33 4.989763e-33
2.812500e+00 -4.375000e+00 1.387329e-33 1.386814e-33
3.125000e+00 -4.375000e+00 2.673064e-34 2.671829e-34
3.437500e+00 -4.375000e+00 3.421326e-35 3.419273e-35
3.750000e+00 -4.375000e+00 2.895042e-36 2.892920e-36
4.062500e+00 -4.375000e+00 1.555618e-37 1.554731e-37
4.375000e+00 -4.375000e+00 3.236369e-39 3.221168e-39
4.687500e+00 -4.375000e+00 4.457278e-40 4.473209e-40
5.000000e+00 -4.375000e+00 1.289060e-39 1.302121e-39

-4.687500e+00 -4.062500e+00 1.251641e-37 1.251013e-37
-4.375000e+00 -4.062500e+00 1.790092e-36 1.791432e-36
-4.062500e+00 -4.062500e+00 1.366712e-35 1.366987e-35
-3.750000e+00 -4.062500e+00 7.084748e-35 7.083020e-35
-3.437500e+00 -4.062500e+00 3.565443e-34 3.563560e-34
-3.125000e+00 -4.062500e+00 1.555256e-33 1.554510e-33
-2.812500e+00 -4.062500e+00 4.917527e-33 4.915240e-33
-2.500000e+00 -4.062500e+00 1.226484e-32 1.225906e-32
-2.187500e+00 -4.062500e+00 2.670129e-32 2.668886e-32
-1.875000e+00 -4.062500e+00 5.102884e-32 5.100563e-32
-1.562500e+00 -4.062500e+00 8.430338e-32 8.426550e-32
-1.250000e+00 -4.062500e+00 1.241377e-31 1.240824e-31
-9.375000e-01 -4.062500e+00 1.704250e-31 1.703492e-31
-6.250000e-01 -4.062500e+00 2.237145e-31 2.236149e-31
-3.125000e-01 -4.062500e+00 2.815927e-31 2.814665e-31
0.000000e+00 -4.062500e+00 3.395194e-31 3.393661e-31
3.125000e-01 -4.062500e+00 3.911998e-31 3.910222e-31
6.250000e-01 -4.062500e+00 4.263898e-31 4.261962e-31
9.375000e-01 -4.062500e+00 4.305997e-31 4.304051e-31
1.250000e+00 -4.062500e+00 3.901310e-31 3.899564e-31
1.562500e+00 -4.062500e+00 3.044788e-31 3.043436e-31
1.875000e+00 -4.062500e+00 1.959776e-31 1.958903e-31
2.187500e+00 -4.062500e+00 9.948054e-32 9.943530e-32
2.500000e+00 -4.062500e+00 3.810857e-32 3.809010e-32
2.812500e+00 -4.062500e+00 1.059207e-32 1.058642e-32
3.125000e+00 -4.062500e+00 2.040849e-33 2.039568e-33
3.437500e+00 -4.062500e+00 2.612137e-34 2.610097e-34
3.750000e+00 -4.062500e+00 2.210327e-35 2.208201e-35
4.062500e+00 -4.062500e+00 1.187694e-36 1.186772e-36
4.375000e+00 -4.062500e+00 2.470925e-38 2.461921e-38
4.687500e+00 -4.062500e+00 3.403074e-39 3.410090e-39
5.000000e+00 -4.062500e+00 9.841802e-39 9.944448e-39

-4.687500e+00 -3.750000e+00 6.488247e-37 6.484259e-37
-4.375000e+00 -3.750000e+00 9.279463e-36 9.284929e-36
-4.062500e+00 -3.750000e+00 7.084748e-35 7.084851e-35
-3.750000e+00 -3.750000e+00 3.672586e-34 3.671402e-34
-3.437500e+00 -3.750000e+00 1.848251e-33 1.847462e-33
-3.125000e+00 -3.750000e+00 8.062123e-33 8.059504e-33
-2.812500e+00 -3.750000e+00 2.549144e-32 2.548355e-32
-2.500000e+00 -3.750000e+00 6.357836e-32 6.355700e-32
-2.187500e+00 -3.750000e+00 1.384139e-31 1.383644e-31
-1.875000e+00 -3.750000e+00 2.645229e-31 2.644272e-31
-1.562500e+00 -3.750000e+00 4.370112e-31 4.368557e-31
-1.250000e+00 -3.750000e+00 6.435042e-31 6.432812e-31
-9.375000e-01 -3.750000e+00 8.834477e-31 8.831477e-31
-6.250000e-01 -3.750000e+00 1.159689e-30 1.159299e-30
-3.125000e-01 -3.750000e+00 1.459718e-30 1.459224e-30
0.000000e+00 -3.750000e+00 1.759998e-30 1.759397e-30
3.125000e-01 -3.750000e+00 2.027898e-30 2.027201e-30
6.250000e-01 -3.750000e+00 2.210316e-30 2.209555e-30
9.375000e-01 -3.750000e+00 2.232139e-30 2.231375e-30
1.250000e+00 -3.750000e+00 2.022358e-30 2.021676e-30
1.562500e+00 -3.750000e+00 1.578355e-30 1.577832e-30
1.875000e+00 -3.750000e+00 1.015907e-30 1.015573e-30
2.187500e+00 -3.750000e+00 5.156864e-31 5.155139e-31
2.500000e+00 -3.750000e+00 1.975469e-31 1.974758e-31
2.812500e+00 -3.750000e+00 5.490710e-32 5.488472e-32
3.125000e+00 -3.750000e+00 1.057934e-32 1.057407e-32
3.437500e+00 -3.750000e+00 1.354078e-33 1.353196e-33
3.750000e+00 -3.750000e+00 1.145787e-34 1.144790e-34
4.062500e+00 -3.750000e+00 6.156759e-36 6.152506e-36
4.375000e+00 -3.750000e+00 1.280876e-37 1.277645e-37
4.687500e+00 -3.750000e+00 1.764083e-38 1.762528e-38
5.000000e+00 -3.750000e+00 5.101785e-38 5.151704e-38

-4.687500e+00 -3.437500e+00 3.265250e-36 3.259818e-36
-4.375000e+00 -3.437500e+00 4.669946e-35 4.669882e-35
-4.062500e+00 -3.437500e+00 3.565443e-34 3.564304e-34
-3.750000e+00 -3.437500e+00 1.848251e-33 1.847541e-33
-3.437500e+00 -3.437500e+00 9.301437e-33 9.298393e-33
-3.125000e+00 -3.437500e+00 4.057312e-32 4.056565e-32
-2.812500e+00 -3.437500e+00 1.282872e-31 1.282683e-31
-2.500000e+00 -3.437500e+00 3.199620e-31 3.199084e-31
-2.187500e+00 -3.437500e+00 6.965766e-31 6.964418e-31
-1.875000e+00 -3.437500e+00 1.331228e-30 1.330959e-30
-1.562500e+00 -3.437500e+00 2.199285e-30 2.198855e-30
-1.250000e+00 -3.437500e+00 3.238474e-30 3.237873e-30
-9.375000e-01 -3.437500e+00 4.446004e-30 4.445215e-30
-6.250000e-01 -3.437500e+00 5.836208e-30 5.835191e-30
-3.125000e-01 -3.437500e+00 7.346120e-30 7.344835e-30
0.000000e+00 -3.437500e+00 8.857298e-30 8.855726e-30
